id;UID;Mes_Ref;Cod_Empresa;UC;score_ia
87098;36293821714120250201;2025-02-01;362;5235519;0
178920;36293821714220240201;2024-02-01;362;5235519;0
169792;36293821714320240301;2024-03-01;362;5235519;0
74579;36293821714420250401;2025-04-01;362;5235519;0
62114;362938274695020250601;2025-06-01;362;5235519;0
68434;362938274697620250501;2025-05-01;362;5235519;0
37232;362938280354920251001;2025-10-01;362;5235519;0
24297;362938284736620251201;2025-12-01;362;5235519;0
17967;362938291042120260101;2026-01-01;362;5235519;0
80839;36293831634520250301;2025-03-01;362;2005905;0
109219;362938374698120241101;2024-11-01;362;2005905;0
151639;36293841700420240501;2024-05-01;362;2803733;0
117144;36293841700520241001;2024-10-01;362;2803733;0
137638;36293841700620240701;2024-07-01;362;2803733;0
188065;36293841700720240101;2024-01-01;362;2803733;0
125025;36293841700820240901;2024-09-01;362;2803733;0
169789;36293841700920240301;2024-03-01;362;2803733;0
160721;36293841701020240401;2024-04-01;362;2803733;0
68315;36293841701120250501;2025-05-01;362;2803733;0
144255;36293841701220240601;2024-06-01;362;2803733;0
93237;36293841701320250101;2025-01-01;362;2803733;0
80875;36293841701420250301;2025-03-01;362;2803733;0
131370;36293841701520240801;2024-08-01;362;2803733;0
178917;36293841701620240201;2024-02-01;362;2803733;0
101207;36293841701720241201;2024-12-01;362;2803733;0
74573;36293841701820250401;2025-04-01;362;2803733;0
109158;36293841701920241101;2024-11-01;362;2803733;0
87095;36293841702020250201;2025-02-01;362;2803733;0
37222;362938478929920251001;2025-10-01;362;2803733;0
30625;362938480355620251101;2025-11-01;362;2803733;0
87083;36293851634920250201;2025-02-01;362;6861030;0
62156;3629385192138920250601;2025-06-01;362;6861030;0
55592;3629385192139220250701;2025-07-01;362;6861030;0
49606;3629385192139420250801;2025-08-01;362;6861030;0
37278;3629385192139620251001;2025-10-01;362;6861030;0
93275;362938574693920250101;2025-01-01;362;6861030;0
74673;362938574695620250401;2025-04-01;362;6861030;0
80922;362938574695720250301;2025-03-01;362;6861030;0
68431;362938574697320250501;2025-05-01;362;6861030;0
109225;362938574698720241101;2024-11-01;362;6861030;0
101395;362938574786820241201;2024-12-01;362;6861030;0
188123;362938574788220240101;2024-01-01;362;6861030;0
160840;362938574788320240401;2024-04-01;362;6861030;0
151763;362938574788420240501;2024-05-01;362;6861030;0
169924;362938574788520240301;2024-03-01;362;6861030;0
179099;362938574788620240201;2024-02-01;362;6861030;0
43590;362938578519520250901;2025-09-01;362;6861030;0
24309;362938585373520251201;2025-12-01;362;6861030;0
17927;362938590917720260101;2026-01-01;362;6861030;0
80840;36293861634820250301;2025-03-01;362;2995556;0
30769;3629386192133420251101;2025-11-01;362;2995556;0
62148;3629386192133620250601;2025-06-01;362;2995556;0
55584;3629386192133720250701;2025-07-01;362;2995556;0
37272;3629386192133820251001;2025-10-01;362;2995556;0
49598;3629386192133920250801;2025-08-01;362;2995556;0
43655;3629386192134020250901;2025-09-01;362;2995556;0
109220;362938674698220241101;2024-11-01;362;2995556;0
101390;362938674786320241201;2024-12-01;362;2995556;0
87084;36293871635020250201;2025-02-01;362;3049943;0
62143;3629387192130120250601;2025-06-01;362;3049943;0
55578;3629387192130220250701;2025-07-01;362;3049943;0
49592;3629387192130320250801;2025-08-01;362;3049943;0
37267;3629387192130620251001;2025-10-01;362;3049943;0
68428;362938774694020250501;2025-05-01;362;3049943;0
93276;362938774694120250101;2025-01-01;362;3049943;0
74675;362938774696020250401;2025-04-01;362;3049943;0
80924;362938774696120250301;2025-03-01;362;3049943;0
109227;362938774699420241101;2024-11-01;362;3049943;0
101397;362938774787020241201;2024-12-01;362;3049943;0
43617;362938778923820250901;2025-09-01;362;3049943;0
24305;362938785372320251201;2025-12-01;362;3049943;0
17925;362938790913820260101;2026-01-01;362;3049943;0
17746;3629387986028220260101;2026-01-01;362;2802301;0
11546;3629387990055020260201;2026-02-01;362;2802301;0
87085;36293881635120250201;2025-02-01;362;2895708;0
62155;3629388192137920250601;2025-06-01;362;2895708;0
55591;3629388192138020250701;2025-07-01;362;2895708;0
49605;3629388192138120250801;2025-08-01;362;2895708;0
37277;3629388192138220251001;2025-10-01;362;2895708;0
74677;362938874696320250401;2025-04-01;362;2895708;0
80925;362938874696420250301;2025-03-01;362;2895708;0
68436;362938874697820250501;2025-05-01;362;2895708;0
109229;362938874786020241101;2024-11-01;362;2895708;0
101398;362938874787120241201;2024-12-01;362;2895708;0
43593;362938878519820250901;2025-09-01;362;2895708;0
24301;362938885371520251201;2025-12-01;362;2895708;0
17917;362938890912720260101;2026-01-01;362;2895708;0
17747;3629390786036720260101;2026-01-01;362;2802302;0
80841;36294041649320250301;2025-03-01;362;3002997648;0
80842;36294051649420250301;2025-03-01;362;3002997699;0
80843;36294061649520250301;2025-03-01;362;3002997664;0
24323;3629446186571720251201;2025-12-01;362;9365433;0
17953;3629446190992420260101;2026-01-01;362;9365433;0
24324;3629446286571820251201;2025-12-01;362;49683844;0
17958;3629446290993020260101;2026-01-01;362;49683844;0
62033;362949906320250601;2025-06-01;362;2089496515;0
117103;3629520241001;2024-10-01;362;2089496515;0
80844;36295921676820250301;2025-03-01;362;34722951;0
188076;36295921932120240101;2024-01-01;362;34722951;0
93256;36295921932220250101;2025-01-01;362;34722951;0
178929;36295921932320240201;2024-02-01;362;34722951;0
87112;36295921932420250201;2025-02-01;362;34722951;0
169801;36295921932520240301;2024-03-01;362;34722951;0
160734;36295921932620240401;2024-04-01;362;34722951;0
74603;36295921932720250401;2025-04-01;362;34722951;0
151653;36295921932820240501;2024-05-01;362;34722951;0
144269;36295921932920240601;2024-06-01;362;34722951;0
137652;36295921933020240701;2024-07-01;362;34722951;0
131385;36295921933120240801;2024-08-01;362;34722951;0
125041;36295921933220240901;2024-09-01;362;34722951;0
117160;36295921933320241001;2024-10-01;362;34722951;0
109173;36295921933420241101;2024-11-01;362;34722951;0
101226;36295921933520241201;2024-12-01;362;34722951;0
68357;36295928628420250501;2025-05-01;362;34722951;0
80845;36295931676920250301;2025-03-01;362;322946;0
188077;36295931933620240101;2024-01-01;362;322946;0
93257;36295931933720250101;2025-01-01;362;322946;0
178930;36295931933820240201;2024-02-01;362;322946;0
87113;36295931933920250201;2025-02-01;362;322946;0
169802;36295931934020240301;2024-03-01;362;322946;0
160735;36295931934120240401;2024-04-01;362;322946;0
74604;36295931934220250401;2025-04-01;362;322946;0
151654;36295931934320240501;2024-05-01;362;322946;0
144270;36295931934420240601;2024-06-01;362;322946;0
137653;36295931934520240701;2024-07-01;362;322946;0
131386;36295931934620240801;2024-08-01;362;322946;0
125042;36295931934720240901;2024-09-01;362;322946;0
117161;36295931934820241001;2024-10-01;362;322946;0
109174;36295931934920241101;2024-11-01;362;322946;0
101227;36295931935020241201;2024-12-01;362;322946;0
68356;36295938628320250501;2025-05-01;362;322946;0
80846;36295941677020250301;2025-03-01;362;37469793;0
188078;36295941935120240101;2024-01-01;362;37469793;0
178931;36295941935220240201;2024-02-01;362;37469793;0
169803;36295941935320240301;2024-03-01;362;37469793;0
160736;36295941935420240401;2024-04-01;362;37469793;0
151655;36295941935520240501;2024-05-01;362;37469793;0
144271;36295941935620240601;2024-06-01;362;37469793;0
137654;36295941935720240701;2024-07-01;362;37469793;0
125043;36295941935820240901;2024-09-01;362;37469793;0
117162;36295941935920241001;2024-10-01;362;37469793;0
109175;36295941936020241101;2024-11-01;362;37469793;0
101228;36295941936120241201;2024-12-01;362;37469793;0
93258;36295941936320250101;2025-01-01;362;37469793;0
87114;36295941936620250201;2025-02-01;362;37469793;0
74605;36295941937020250401;2025-04-01;362;37469793;0
49500;362959474364020250801;2025-08-01;362;37469793;0
37196;362959478547420251001;2025-10-01;362;37469793;0
68355;36295948628220250501;2025-05-01;362;37469793;0
17849;362959487988120260101;2026-01-01;362;37469793;0
24331;362959488043320251201;2025-12-01;362;37469793;0
80847;36295951677120250301;2025-03-01;362;285331;0
188079;36295951936220240101;2024-01-01;362;285331;0
93259;36295951936420250101;2025-01-01;362;285331;0
178932;36295951936520240201;2024-02-01;362;285331;0
87115;36295951936720250201;2025-02-01;362;285331;0
169804;36295951936820240301;2024-03-01;362;285331;0
160737;36295951936920240401;2024-04-01;362;285331;0
74606;36295951937120250401;2025-04-01;362;285331;0
151656;36295951937220240501;2024-05-01;362;285331;0
144272;36295951937320240601;2024-06-01;362;285331;0
137655;36295951937420240701;2024-07-01;362;285331;0
131387;36295951945420240801;2024-08-01;362;285331;0
125044;36295951945520240901;2024-09-01;362;285331;0
117163;36295951945620241001;2024-10-01;362;285331;0
109176;36295951945720241101;2024-11-01;362;285331;0
101229;36295951945820241201;2024-12-01;362;285331;0
49504;362959574364620250801;2025-08-01;362;285331;0
43526;362959575386220250901;2025-09-01;362;285331;0
68358;36295958628520250501;2025-05-01;362;285331;0
17852;362959587988620260101;2026-01-01;362;285331;0
87086;36295961677220250201;2025-02-01;362;430490029;0
43560;362959676692320250901;2025-09-01;362;430490029;0
87087;36295971677320250201;2025-02-01;362;430468845;0
93239;36295971708820250101;2025-01-01;362;430468845;0
74576;36295971709020250401;2025-04-01;362;430468845;0
43562;362959776693120250901;2025-09-01;362;430468845;0
80848;36295981677420250301;2025-03-01;362;549830905948;0
74575;36295981708920250401;2025-04-01;362;549830905948;0
87096;36295981709120250201;2025-02-01;362;549830905948;0
93240;36295981709220250101;2025-01-01;362;549830905948;0
43527;362959875479920250901;2025-09-01;362;549830905948;0
87088;36295991677520250201;2025-02-01;362;52494664;0
151651;36295991906820240501;2024-05-01;362;52494664;0
131383;36295991906920240801;2024-08-01;362;52494664;0
160732;36295991907020240401;2024-04-01;362;52494664;0
137650;36295991907120240701;2024-07-01;362;52494664;0
144267;36295991907220240601;2024-06-01;362;52494664;0
80882;36295991907320250301;2025-03-01;362;52494664;0
125039;36295991907420240901;2024-09-01;362;52494664;0
117158;36295991907520241001;2024-10-01;362;52494664;0
101224;36295991907620241201;2024-12-01;362;52494664;0
109171;36295991907720241101;2024-11-01;362;52494664;0
93253;36295991907820250101;2025-01-01;362;52494664;0
74601;36295991907920250401;2025-04-01;362;52494664;0
68369;362959944475620250501;2025-05-01;362;52494664;0
62082;362959970254720250601;2025-06-01;362;52494664;0
55500;362959973976820250701;2025-07-01;362;52494664;0
49537;362959975052620250801;2025-08-01;362;52494664;0
43576;362959977523020250901;2025-09-01;362;52494664;0
30758;362959984389720251101;2025-11-01;362;52494664;0
17878;362959989874920260101;2026-01-01;362;52494664;0
24333;362959990553920251201;2025-12-01;362;52494664;0
87089;36296001677620250201;2025-02-01;362;22682210;0
93254;36296001908020250101;2025-01-01;362;22682210;0
151652;36296001908120240501;2024-05-01;362;22682210;0
160733;36296001908220240401;2024-04-01;362;22682210;0
144268;36296001908320240601;2024-06-01;362;22682210;0
80883;36296001908420250301;2025-03-01;362;22682210;0
137651;36296001908520240701;2024-07-01;362;22682210;0
131384;36296001908620240801;2024-08-01;362;22682210;0
125040;36296001908720240901;2024-09-01;362;22682210;0
101225;36296001908820241201;2024-12-01;362;22682210;0
117159;36296001908920241001;2024-10-01;362;22682210;0
109172;36296001909020241101;2024-11-01;362;22682210;0
74602;36296001909120250401;2025-04-01;362;22682210;0
24352;3629600191753820251201;2025-12-01;362;22682210;0
37265;3629600191755820251001;2025-10-01;362;22682210;0
43661;3629600192374120250901;2025-09-01;362;22682210;0
68370;362960044475920250501;2025-05-01;362;22682210;0
62081;362960070069320250601;2025-06-01;362;22682210;0
55501;362960073990920250701;2025-07-01;362;22682210;0
49538;362960075052720250801;2025-08-01;362;22682210;0
74555;36296011677720250401;2025-04-01;362;51746279;0
87090;36296021677820250201;2025-02-01;362;10515252;0
101206;36296021677920241201;2024-12-01;362;10515252;0
188080;36296021945920240101;2024-01-01;362;10515252;0
178933;36296021946220240201;2024-02-01;362;10515252;0
169805;36296021946520240301;2024-03-01;362;10515252;0
160740;36296021947020240401;2024-04-01;362;10515252;0
151657;36296021947120240501;2024-05-01;362;10515252;0
144273;36296021947420240601;2024-06-01;362;10515252;0
137656;36296021947720240701;2024-07-01;362;10515252;0
131388;36296021948020240801;2024-08-01;362;10515252;0
125045;36296021948320240901;2024-09-01;362;10515252;0
117164;36296021948620241001;2024-10-01;362;10515252;0
109177;36296021948920241101;2024-11-01;362;10515252;0
93260;36296021949420250101;2025-01-01;362;10515252;0
80884;36296021949920250301;2025-03-01;362;10515252;0
74607;36296021950020250401;2025-04-01;362;10515252;0
68352;36296021950420250501;2025-05-01;362;10515252;0
62064;362960256123020250601;2025-06-01;362;10515252;0
55427;362960270066820250701;2025-07-01;362;10515252;0
49441;362960273933220250801;2025-08-01;362;10515252;0
37065;362960276571320251001;2025-10-01;362;10515252;0
24312;362960285667820251201;2025-12-01;362;10515252;0
11588;362960290952520260201;2026-02-01;362;10515252;0
80849;36296031678020250301;2025-03-01;362;10038876203;0
55441;362960371138520250701;2025-07-01;362;10038876203;0
49488;362960374270420250801;2025-08-01;362;10038876203;0
43518;362960375240920250901;2025-09-01;362;10038876203;0
30728;362960382093420251101;2025-11-01;362;10038876203;0
11453;362960388483320260201;2026-02-01;362;10038876203;0
17978;362960391200720260101;2026-01-01;362;10038876203;0
80850;36296041678120250301;2025-03-01;362;10032969455;0
93242;36296041714820250101;2025-01-01;362;10032969455;0
151643;36296041714920240501;2024-05-01;362;10032969455;0
160724;36296041715020240401;2024-04-01;362;10032969455;0
74581;36296041715120250401;2025-04-01;362;10032969455;0
169793;36296041715220240301;2024-03-01;362;10032969455;0
188068;36296041715320240101;2024-01-01;362;10032969455;0
178921;36296041715420240201;2024-02-01;362;10032969455;0
117148;36296041715520241001;2024-10-01;362;10032969455;0
101211;36296041715620241201;2024-12-01;362;10032969455;0
109162;36296041715720241101;2024-11-01;362;10032969455;0
125029;36296041715820240901;2024-09-01;362;10032969455;0
144259;36296041715920240601;2024-06-01;362;10032969455;0
137642;36296041716020240701;2024-07-01;362;10032969455;0
131374;36296041716120240801;2024-08-01;362;10032969455;0
87099;36296041716320250201;2025-02-01;362;10032969455;0
30767;3629604191760320251101;2025-11-01;362;10032969455;0
68351;36296041950320250501;2025-05-01;362;10032969455;0
61995;362960449847120250601;2025-06-01;362;10032969455;0
55425;362960461572120250701;2025-07-01;362;10032969455;0
49424;362960471333220250801;2025-08-01;362;10032969455;0
43529;362960475895220250901;2025-09-01;362;10032969455;0
37064;362960476571220251001;2025-10-01;362;10032969455;0
11460;362960488815720260201;2026-02-01;362;10032969455;0
80851;36296051678220250301;2025-03-01;362;10030754532;0
68343;36296051900120250501;2025-05-01;362;10030754532;0
188082;36296051946120240101;2024-01-01;362;10030754532;0
178935;36296051946420240201;2024-02-01;362;10030754532;0
169807;36296051946720240301;2024-03-01;362;10030754532;0
160738;36296051946820240401;2024-04-01;362;10030754532;0
151658;36296051947220240501;2024-05-01;362;10030754532;0
144274;36296051947520240601;2024-06-01;362;10030754532;0
137658;36296051947920240701;2024-07-01;362;10030754532;0
131390;36296051948220240801;2024-08-01;362;10030754532;0
125047;36296051948520240901;2024-09-01;362;10030754532;0
117165;36296051948720241001;2024-10-01;362;10030754532;0
109179;36296051949120241101;2024-11-01;362;10030754532;0
101231;36296051949320241201;2024-12-01;362;10030754532;0
93262;36296051949620250101;2025-01-01;362;10030754532;0
87117;36296051949820250201;2025-02-01;362;10030754532;0
74609;36296051950220250401;2025-04-01;362;10030754532;0
62062;362960556122820250601;2025-06-01;362;10030754532;0
55439;362960571126020250701;2025-07-01;362;10030754532;0
49493;362960574270920250801;2025-08-01;362;10030754532;0
43521;362960575251320250901;2025-09-01;362;10030754532;0
37164;362960577785820251001;2025-10-01;362;10030754532;0
11601;362960590973420260201;2026-02-01;362;10030754532;0
17974;362960591185720260101;2026-01-01;362;10030754532;0
80852;36296061678320250301;2025-03-01;362;10022367347;0
144260;36296061716220240601;2024-06-01;362;10022367347;0
93243;36296061716420250101;2025-01-01;362;10022367347;0
151644;36296061716520240501;2024-05-01;362;10022367347;0
160725;36296061716620240401;2024-04-01;362;10022367347;0
169794;36296061716720240301;2024-03-01;362;10022367347;0
178922;36296061716820240201;2024-02-01;362;10022367347;0
74582;36296061716920250401;2025-04-01;362;10022367347;0
188069;36296061717020240101;2024-01-01;362;10022367347;0
101212;36296061717120241201;2024-12-01;362;10022367347;0
125030;36296061717220240901;2024-09-01;362;10022367347;0
117149;36296061717320241001;2024-10-01;362;10022367347;0
137643;36296061717420240701;2024-07-01;362;10022367347;0
87100;36296061717520250201;2025-02-01;362;10022367347;0
131375;36296061718020240801;2024-08-01;362;10022367347;0
18042;3629606192373220260101;2026-01-01;362;10022367347;0
5524;3629606192373720260301;2026-03-01;362;10022367347;0
68353;36296061950520250501;2025-05-01;362;10022367347;0
61980;362960649836920250601;2025-06-01;362;10022367347;0
109216;362960656122720241101;2024-11-01;362;10022367347;0
55433;362960670290420250701;2025-07-01;362;10022367347;0
49463;362960674158420250801;2025-08-01;362;10022367347;0
43510;362960675113420250901;2025-09-01;362;10022367347;0
37099;362960676727020251001;2025-10-01;362;10022367347;0
11529;362960689784020260201;2026-02-01;362;10022367347;0
80853;36296071678420250301;2025-03-01;362;10009735214;0
151645;36296071717620240501;2024-05-01;362;10009735214;0
160726;36296071717720240401;2024-04-01;362;10009735214;0
144261;36296071717820240601;2024-06-01;362;10009735214;0
93244;36296071717920250101;2025-01-01;362;10009735214;0
169795;36296071718120240301;2024-03-01;362;10009735214;0
188070;36296071718220240101;2024-01-01;362;10009735214;0
178923;36296071718320240201;2024-02-01;362;10009735214;0
74583;36296071718420250401;2025-04-01;362;10009735214;0
109163;36296071718520241101;2024-11-01;362;10009735214;0
101213;36296071718620241201;2024-12-01;362;10009735214;0
117150;36296071718720241001;2024-10-01;362;10009735214;0
125031;36296071718820240901;2024-09-01;362;10009735214;0
137644;36296071718920240701;2024-07-01;362;10009735214;0
131376;36296071719020240801;2024-08-01;362;10009735214;0
87101;36296071719120250201;2025-02-01;362;10009735214;0
68344;36296071900220250501;2025-05-01;362;10009735214;0
5525;3629607192373820260301;2026-03-01;362;10009735214;0
18043;3629607192373920260101;2026-01-01;362;10009735214;0
62063;362960756122920250601;2025-06-01;362;10009735214;0
55440;362960771126520250701;2025-07-01;362;10009735214;0
49487;362960774270320250801;2025-08-01;362;10009735214;0
43522;362960775251420250901;2025-09-01;362;10009735214;0
24336;362960790988520251201;2025-12-01;362;10009735214;0
80854;36296081678520250301;2025-03-01;362;10001630260;0
188081;36296081946020240101;2024-01-01;362;10001630260;0
178934;36296081946320240201;2024-02-01;362;10001630260;0
169806;36296081946620240301;2024-03-01;362;10001630260;0
160739;36296081946920240401;2024-04-01;362;10001630260;0
151659;36296081947320240501;2024-05-01;362;10001630260;0
144275;36296081947620240601;2024-06-01;362;10001630260;0
137657;36296081947820240701;2024-07-01;362;10001630260;0
131389;36296081948120240801;2024-08-01;362;10001630260;0
125046;36296081948420240901;2024-09-01;362;10001630260;0
117166;36296081948820241001;2024-10-01;362;10001630260;0
109178;36296081949020241101;2024-11-01;362;10001630260;0
101230;36296081949220241201;2024-12-01;362;10001630260;0
93261;36296081949520250101;2025-01-01;362;10001630260;0
87116;36296081949720250201;2025-02-01;362;10001630260;0
74608;36296081950120250401;2025-04-01;362;10001630260;0
68354;36296081951420250501;2025-05-01;362;10001630260;0
62079;362960868802420250601;2025-06-01;362;10001630260;0
55438;362960871120420250701;2025-07-01;362;10001630260;0
49492;362960874270820250801;2025-08-01;362;10001630260;0
43520;362960875251220250901;2025-09-01;362;10001630260;0
17972;362960891185120260101;2026-01-01;362;10001630260;0
80855;36296091678620250301;2025-03-01;362;3085242218;0
68379;362960949886920250501;2025-05-01;362;3085242218;0
93265;362960949887020250101;2025-01-01;362;3085242218;0
55498;362960973932920250701;2025-07-01;362;3085242218;0
43575;362960977409320250901;2025-09-01;362;3085242218;0
80856;36296101678720250301;2025-03-01;362;16370716;0
24366;3629610192370020251201;2025-12-01;362;16370716;0
11708;3629610192370220260201;2026-02-01;362;16370716;0
18038;3629610192370420260101;2026-01-01;362;16370716;0
87188;362961049830220250201;2025-02-01;362;16370716;0
74661;362961055672320250401;2025-04-01;362;16370716;0
101386;362961055672920241201;2024-12-01;362;16370716;0
93267;362961055673020250101;2025-01-01;362;16370716;0
80857;36296111678820250301;2025-03-01;362;12865648;0
87187;362961149829520250201;2025-02-01;362;12865648;0
117167;362961149830120241001;2024-10-01;362;12865648;0
74638;362961149830420250401;2025-04-01;362;12865648;0
109215;362961155672720241101;2024-11-01;362;12865648;0
93266;362961155672820250101;2025-01-01;362;12865648;0
101387;362961155673120241201;2024-12-01;362;12865648;0
37214;362961178672720251001;2025-10-01;362;12865648;0
17847;362961187973120260101;2026-01-01;362;12865648;0
80858;36296121678920250301;2025-03-01;362;631787;0
87189;362961249830720250201;2025-02-01;362;631787;0
101385;362961249830820241201;2024-12-01;362;631787;0
93264;362961249830920250101;2025-01-01;362;631787;0
117168;362961249831020241001;2024-10-01;362;631787;0
109211;362961249831120241101;2024-11-01;362;631787;0
74662;362961255672620250401;2025-04-01;362;631787;0
62055;362961255956520250601;2025-06-01;362;631787;0
49505;362961274364720250801;2025-08-01;362;631787;0
37215;362961278672820251001;2025-10-01;362;631787;0
80859;36296131679020250301;2025-03-01;362;5990653;0
125150;362961349829420240901;2024-09-01;362;5990653;0
179090;362961349829620240201;2024-02-01;362;5990653;0
93263;362961349829720250101;2025-01-01;362;5990653;0
188113;362961349829820240101;2024-01-01;362;5990653;0
151758;362961349829920240501;2024-05-01;362;5990653;0
144373;362961349830020240601;2024-06-01;362;5990653;0
74637;362961349830320250401;2025-04-01;362;5990653;0
109210;362961349830520241101;2024-11-01;362;5990653;0
101384;362961349830620241201;2024-12-01;362;5990653;0
87190;362961349831220250201;2025-02-01;362;5990653;0
169919;362961355672020240301;2024-03-01;362;5990653;0
160835;362961355672120240401;2024-04-01;362;5990653;0
117171;362961355672220241001;2024-10-01;362;5990653;0
137760;362961355672420240701;2024-07-01;362;5990653;0
131493;362961355672520240801;2024-08-01;362;5990653;0
80860;36296141679120250301;2025-03-01;362;1365703;0
74557;36296151679420250401;2025-04-01;362;200439654;0
18631;3629615193718820260101;2026-01-01;362;200439654;0
12250;3629615193724220260201;2026-02-01;362;200439654;0
5810;3629615193724320260301;2026-03-01;362;200439654;0
178973;362961543963520240201;2024-02-01;362;200439654;0
169842;362961543979420240301;2024-03-01;362;200439654;0
160755;362961543990020240401;2024-04-01;362;200439654;0
151686;362961544001420240501;2024-05-01;362;200439654;0
144301;362961544012020240601;2024-06-01;362;200439654;0
68421;362961570065220250501;2025-05-01;362;200439654;0
49518;362961574563720250801;2025-08-01;362;200439654;0
43525;362961575362120250901;2025-09-01;362;200439654;0
37209;362961578627520251001;2025-10-01;362;200439654;0
30693;362961581425920251101;2025-11-01;362;200439654;0
74558;36296161679520250401;2025-04-01;362;200464319;0
5819;3629616193738620260301;2026-03-01;362;200464319;0
101267;362961643947320241201;2024-12-01;362;200464319;0
178974;362961643963620240201;2024-02-01;362;200464319;0
169844;362961643979720240301;2024-03-01;362;200464319;0
160754;362961643989820240401;2024-04-01;362;200464319;0
151687;362961644001520240501;2024-05-01;362;200464319;0
144302;362961644012120240601;2024-06-01;362;200464319;0
68420;362961670065120250501;2025-05-01;362;200464319;0
49525;362961674700520250801;2025-08-01;362;200464319;0
43524;362961675362020250901;2025-09-01;362;200464319;0
37202;362961678626820251001;2025-10-01;362;200464319;0
30692;362961681425720251101;2025-11-01;362;200464319;0
74561;36296171679820250401;2025-04-01;362;203166655;0
5818;3629617193736720260301;2026-03-01;362;203166655;0
101331;362961743953720241201;2024-12-01;362;203166655;0
179038;362961743970120240201;2024-02-01;362;203166655;0
151722;362961744005420240501;2024-05-01;362;203166655;0
144342;362961744016620240601;2024-06-01;362;203166655;0
137715;362961744026420240701;2024-07-01;362;203166655;0
131456;362961744039020240801;2024-08-01;362;203166655;0
55482;362961773926220250701;2025-07-01;362;203166655;0
37203;362961778626920251001;2025-10-01;362;203166655;0
30701;362961781429120251101;2025-11-01;362;203166655;0
74562;36296181679920250401;2025-04-01;362;203203908;0
18625;3629618193718020260101;2026-01-01;362;203203908;0
5815;3629618193734220260301;2026-03-01;362;203203908;0
101332;362961843953820241201;2024-12-01;362;203203908;0
179039;362961843970220240201;2024-02-01;362;203203908;0
151724;362961844005620240501;2024-05-01;362;203203908;0
144343;362961844016720240601;2024-06-01;362;203203908;0
137716;362961844026620240701;2024-07-01;362;203203908;0
131459;362961844039320240801;2024-08-01;362;203203908;0
55483;362961873926320250701;2025-07-01;362;203203908;0
37175;362961878277120251001;2025-10-01;362;203203908;0
30744;362961882551020251101;2025-11-01;362;203203908;0
74563;36296191680020250401;2025-04-01;362;203616924;0
18633;3629619193719020260101;2026-01-01;362;203616924;0
12253;3629619193728520260201;2026-02-01;362;203616924;0
101334;362961943954020241201;2024-12-01;362;203616924;0
179041;362961943970420240201;2024-02-01;362;203616924;0
169884;362961943984320240301;2024-03-01;362;203616924;0
151726;362961944005820240501;2024-05-01;362;203616924;0
144345;362961944016920240601;2024-06-01;362;203616924;0
137718;362961944026920240701;2024-07-01;362;203616924;0
131462;362961944039720240801;2024-08-01;362;203616924;0
125115;362961944051320240901;2024-09-01;362;203616924;0
55486;362961973926620250701;2025-07-01;362;203616924;0
37211;362961978627720251001;2025-10-01;362;203616924;0
30700;362961981429020251101;2025-11-01;362;203616924;0
80862;36296651685920250301;2025-03-01;362;4000269247;0
80863;36296661686120250301;2025-03-01;362;4003433545;0
49557;362966678629420250801;2025-08-01;362;4003433545;0
93235;36296681686320250101;2025-01-01;362;15838110;0
62120;362966878629620250601;2025-06-01;362;15838110;0
87094;36296691691920250201;2025-02-01;362;108705498;0
80864;36296701686620250301;2025-03-01;362;344347;0
74564;36296711686720250401;2025-04-01;362;200007153;0
101262;362967143946820241201;2024-12-01;362;200007153;0
178968;362967143963020240201;2024-02-01;362;200007153;0
169837;362967143978920240301;2024-03-01;362;200007153;0
151681;362967144000820240501;2024-05-01;362;200007153;0
144297;362967144011620240601;2024-06-01;362;200007153;0
137679;362967144022520240701;2024-07-01;362;200007153;0
131417;362967144034720240801;2024-08-01;362;200007153;0
125067;362967144045120240901;2024-09-01;362;200007153;0
37213;362967178656120251001;2025-10-01;362;200007153;0
30711;362967182016920251101;2025-11-01;362;200007153;0
18000;362967193320020260101;2026-01-01;362;200007153;0
80865;36296761687220250301;2025-03-01;362;2897031;0
62146;3629676192131820250601;2025-06-01;362;2897031;0
55581;3629676192131920250701;2025-07-01;362;2897031;0
30768;3629676192132020251101;2025-11-01;362;2897031;0
74701;3629676192132120250401;2025-04-01;362;2897031;0
87202;3629676192132220250201;2025-02-01;362;2897031;0
49595;3629676192132320250801;2025-08-01;362;2897031;0
68462;3629676192132520250501;2025-05-01;362;2897031;0
93291;3629676192132620250101;2025-01-01;362;2897031;0
37269;3629676192132820251001;2025-10-01;362;2897031;0
43630;362967678930020250901;2025-09-01;362;2897031;0
11492;362967689068720260201;2026-02-01;362;2897031;0
68283;36296771687320250501;2025-05-01;362;10361703;0
68284;36296781687420250501;2025-05-01;362;10361725;0
80866;36296791687520250301;2025-03-01;362;7028697249;0
68285;36296811687920250501;2025-05-01;362;100239455904;0
24116;362968182011520251201;2025-12-01;362;100239455904;0
17768;362968186122320260101;2026-01-01;362;100239455904;0
11530;362968189786420260201;2026-02-01;362;100239455904;0
68286;36296821688020250501;2025-05-01;362;100239454479;0
43587;362968277802020250901;2025-09-01;362;100239454479;0
24105;362968282010420251201;2025-12-01;362;100239454479;0
17796;362968286127220260101;2026-01-01;362;100239454479;0
11533;362968289789920260201;2026-02-01;362;100239454479;0
68287;36296831688120250501;2025-05-01;362;42681898;0
1247;3629683193781320260401;2026-04-01;362;42681898;1
