"id_processo","data_criacao","valor_estimado","num_movimentacoes","num_anexos","dias_para_deferimento","cliente","tipo_credito"
17621,"2024-04-18 10:10:07",5000.00,8,0,30,CLARO,Desconhecido
17620,"2024-04-18 10:09:10",25000.00,8,0,30,CLARO,Desconhecido
17619,"2024-04-18 10:05:39",15000.00,8,0,30,CLARO,Desconhecido
17618,"2024-04-18 10:03:37",15000.00,9,0,30,CLARO,Desconhecido
17617,"2024-04-18 10:02:25",15000.00,10,0,30,CLARO,Desconhecido
17616,"2024-04-18 10:00:39",20000.00,9,0,30,CLARO,Desconhecido
17615,"2024-04-18 09:59:05",20000.00,8,0,30,CLARO,Desconhecido
17614,"2024-04-18 09:57:27",10000.00,7,0,30,CLARO,Desconhecido
17613,"2024-04-18 09:56:33",20000.00,8,0,30,CLARO,Desconhecido
17612,"2024-04-18 09:55:45",10000.00,8,0,30,CLARO,Desconhecido
17611,"2024-04-18 09:50:09",20000.00,8,0,30,CLARO,Desconhecido
17610,"2024-04-18 09:48:31",35000.00,8,0,30,CLARO,Desconhecido
17609,"2024-04-18 09:43:36",30000.00,8,0,30,CLARO,Desconhecido
17608,"2024-04-18 09:41:57",15000.00,9,0,30,CLARO,Desconhecido
17607,"2024-04-18 09:33:55",25000.00,9,0,30,CLARO,Desconhecido
17606,"2024-04-18 09:32:46",15000.00,9,0,30,CLARO,Desconhecido
17605,"2024-04-18 09:31:44",15000.00,9,0,30,CLARO,Desconhecido
17604,"2024-04-18 09:30:19",40000.00,10,0,30,CLARO,Desconhecido
17603,"2024-04-18 09:28:40",20000.00,9,0,30,CLARO,Desconhecido
17602,"2024-04-18 09:25:45",60000.00,9,0,30,CLARO,Desconhecido
17601,"2024-04-18 09:23:14",15000.00,9,0,30,CLARO,Desconhecido
17600,"2024-04-18 09:20:17",15000.00,9,0,30,CLARO,Desconhecido
17599,"2024-04-18 09:18:57",40000.00,9,0,30,CLARO,Desconhecido
17598,"2024-04-17 16:32:48",50000.00,8,0,30,CLARO,Desconhecido
17597,"2024-04-17 16:30:47",25000.00,9,0,30,CLARO,Desconhecido
17596,"2024-04-17 16:29:53",20000.00,9,0,30,CLARO,Desconhecido
17595,"2024-04-17 16:26:18",5000.00,9,0,30,CLARO,Desconhecido
17594,"2024-04-17 16:24:46",6000.00,7,0,30,CLARO,Desconhecido
17593,"2024-04-17 16:23:09",10000.00,8,0,30,CLARO,Desconhecido
17592,"2024-04-17 16:22:20",15000.00,8,0,30,CLARO,Desconhecido
17591,"2024-04-17 16:20:46",40000.00,8,0,30,CLARO,Desconhecido
17590,"2024-04-17 16:19:16",50000.00,8,0,30,CLARO,Desconhecido
17589,"2024-04-17 16:18:11",20000.00,8,0,30,CLARO,Desconhecido
17588,"2024-04-17 16:16:12",8000.00,8,0,30,CLARO,Desconhecido
17587,"2024-04-17 16:15:18",10000.00,8,0,30,CLARO,Desconhecido
17586,"2024-04-17 16:14:01",8000.00,8,0,30,CLARO,Desconhecido
17585,"2024-04-17 16:08:24",150000.00,8,0,30,CLARO,Desconhecido
17584,"2024-04-17 16:07:06",70000.00,8,0,30,CLARO,Desconhecido
17583,"2024-04-17 16:05:11",4000.00,8,0,30,CLARO,Desconhecido
17582,"2024-04-17 16:04:18",40000.00,8,0,30,CLARO,Desconhecido
17581,"2024-04-17 16:02:41",4000.00,8,0,30,CLARO,Desconhecido
17580,"2024-04-17 15:51:00",60000.00,8,0,30,CLARO,Desconhecido
17579,"2024-04-17 15:50:02",60000.00,8,0,30,CLARO,Desconhecido
17578,"2024-04-17 15:33:27",150000.00,8,0,30,CLARO,Desconhecido
17577,"2024-04-17 15:32:14",30000.00,8,0,30,CLARO,Desconhecido
17576,"2024-04-17 15:30:09",20000.00,8,0,30,CLARO,Desconhecido
17575,"2024-04-17 15:17:25",100000.00,10,0,30,CLARO,Desconhecido
17574,"2024-04-17 15:16:20",40000.00,9,0,30,CLARO,Desconhecido
17573,"2024-04-17 15:14:55",40000.00,9,0,30,CLARO,Desconhecido
17572,"2024-04-17 15:12:50",5000.00,9,0,30,CLARO,Desconhecido
17571,"2024-04-17 15:11:45",8000.00,10,0,30,CLARO,Desconhecido
17570,"2024-04-17 15:09:13",5000.00,10,0,30,CLARO,Desconhecido
17569,"2024-04-17 15:08:18",140000.00,8,0,30,CLARO,Desconhecido
17568,"2024-04-17 15:06:53",6000.00,8,0,30,CLARO,Desconhecido
17567,"2024-04-17 15:05:53",10000.00,8,0,30,CLARO,Desconhecido
17566,"2024-04-17 15:04:55",75000.00,9,0,30,CLARO,Desconhecido
17565,"2024-04-17 15:02:51",30000.00,8,0,30,CLARO,Desconhecido
17564,"2024-04-17 15:01:47",10000.00,7,0,30,CLARO,Desconhecido
17563,"2024-04-17 15:00:54",40000.00,8,0,30,CLARO,Desconhecido
17557,"2024-04-17 14:59:45",8000.00,8,0,30,CLARO,Desconhecido
17562,"2024-04-17 14:58:22",10000.00,8,0,30,CLARO,Desconhecido
17561,"2024-04-17 14:57:22",30000.00,7,0,30,CLARO,Desconhecido
17560,"2024-04-17 14:56:00",40000.00,7,0,30,CLARO,Desconhecido
17559,"2024-04-17 14:54:51",30000.00,9,0,30,CLARO,Desconhecido
17558,"2024-04-17 14:53:21",20000.00,9,0,30,CLARO,Desconhecido
17556,"2024-04-17 14:52:34",20000.00,13,0,691,CLARO,Simples
17555,"2024-04-17 14:51:19",40000.00,7,0,30,CLARO,Desconhecido
17554,"2024-04-17 14:50:29",50000.00,9,0,30,CLARO,Desconhecido
17553,"2024-04-17 14:48:46",40000.00,9,0,30,CLARO,Desconhecido
17552,"2024-04-17 14:47:39",13000.00,10,0,30,CLARO,Desconhecido
17551,"2024-04-17 14:46:43",35000.00,9,0,30,CLARO,Desconhecido
17550,"2024-04-17 14:45:42",90000.00,8,0,30,CLARO,Desconhecido
17549,"2024-04-17 14:43:20",120000.00,8,0,30,CLARO,Desconhecido
17548,"2024-04-17 14:41:42",40000.00,9,0,30,CLARO,Desconhecido
17547,"2024-04-17 14:40:44",150000.00,9,0,30,CLARO,Desconhecido
17546,"2024-04-17 14:39:07",10000.00,7,0,30,CLARO,Desconhecido
17545,"2024-04-17 14:39:05",0.00,65,0,412,COYOTE ALIMENTACAO LTDA,Simples
17544,"2024-04-17 14:38:11",13000.00,7,0,30,CLARO,Desconhecido
17543,"2024-04-17 14:37:23",15000.00,9,0,30,CLARO,Desconhecido
17542,"2024-04-17 14:36:22",30000.00,9,0,30,CLARO,Desconhecido
17541,"2024-04-17 14:27:05",200000.00,9,0,30,CLARO,Desconhecido
17540,"2024-04-17 14:25:14",20000.00,8,0,30,CLARO,Desconhecido
17539,"2024-04-17 14:24:21",40000.00,8,0,30,CLARO,Desconhecido
17538,"2024-04-17 14:23:04",70000.00,7,0,588,CLARO,Simples
17537,"2024-04-17 14:21:47",30000.00,8,0,30,CLARO,Desconhecido
17536,"2024-04-17 14:20:30",40000.00,18,1,245,CLARO,Dobro
17535,"2024-04-17 14:19:18",40000.00,8,0,30,CLARO,Desconhecido
17534,"2024-04-17 14:18:02",60000.00,8,0,30,CLARO,Desconhecido
17533,"2024-04-17 14:16:16",10000.00,9,0,30,CLARO,Desconhecido
17532,"2024-04-17 14:15:13",10000.00,10,0,30,CLARO,Desconhecido
17531,"2024-04-17 14:13:48",30000.00,15,1,30,CLARO,Desconhecido
17530,"2024-04-17 14:12:26",30000.00,9,0,30,CLARO,Desconhecido
17529,"2024-04-17 14:11:02",10000.00,9,0,30,CLARO,Desconhecido
17528,"2024-04-17 14:10:08",50000.00,9,0,30,CLARO,Desconhecido
17527,"2024-04-17 14:08:54",10000.00,8,0,30,CLARO,Desconhecido
17526,"2024-04-17 14:07:54",30000.00,9,0,30,CLARO,Desconhecido
17525,"2024-04-17 14:06:33",300000.00,12,0,30,CLARO,Desconhecido
17524,"2024-04-17 14:04:30",30000.00,8,0,30,CLARO,Desconhecido
17523,"2024-04-17 14:03:08",150000.00,14,0,30,CLARO,Desconhecido
17522,"2024-04-17 14:01:24",30000.00,10,0,30,CLARO,Desconhecido
17521,"2024-04-17 14:00:30",400000.00,20,0,30,CLARO,Desconhecido
17520,"2024-04-17 13:57:53",200000.00,8,0,30,CLARO,Desconhecido
17519,"2024-04-17 13:56:17",150000.00,8,0,30,CLARO,Desconhecido
17518,"2024-04-17 13:53:20",20000.00,8,0,30,CLARO,Desconhecido
17517,"2024-04-17 13:52:13",100000.00,9,0,30,CLARO,Desconhecido
17516,"2024-04-17 13:49:56",40000.00,9,0,30,CLARO,Desconhecido
17515,"2024-04-17 13:48:06",100000.00,21,1,245,CLARO,Dobro
17514,"2024-04-17 13:46:26",200000.00,8,0,30,CLARO,Desconhecido
17513,"2024-04-17 13:43:15",12000.00,9,0,30,CLARO,Desconhecido
17512,"2024-04-17 13:41:53",24000.00,10,0,30,CLARO,Desconhecido
17511,"2024-04-17 08:47:28",0.00,52,0,-318,COYOTE ALIMENTACAO LTDA,Simples
17510,"2024-04-08 00:00:00",19500.00,22,0,30,VIA S.A.,Desconhecido
17505,"2024-03-26 00:00:00",0.00,7,0,30,ZARA DO BRASIL LTDA,Desconhecido
17506,"2024-03-26 00:00:00",0.00,7,0,30,ZARA DO BRASIL LTDA,Desconhecido
17507,"2024-03-26 00:00:00",0.00,5,0,30,ZARA DO BRASIL LTDA,Desconhecido
17508,"2024-03-26 00:00:00",0.00,5,0,30,ZARA DO BRASIL LTDA,Desconhecido
17509,"2024-03-26 00:00:00",0.00,6,0,30,ZARA DO BRASIL LTDA,Desconhecido
17498,"2024-03-25 00:00:00",550.00,9,0,30,OI,Desconhecido
17499,"2024-03-25 00:00:00",250.00,5,0,30,OI,Desconhecido
17500,"2024-03-25 00:00:00",180.00,9,0,30,OI,Desconhecido
17501,"2024-03-25 00:00:00",15.00,8,0,30,OI,Desconhecido
17502,"2024-03-25 00:00:00",15.00,5,0,30,OI,Desconhecido
17503,"2024-03-25 00:00:00",25.00,8,0,30,OI,Desconhecido
17504,"2024-03-25 00:00:00",2.00,5,0,30,OI,Desconhecido
17487,"2024-03-22 00:00:00",0.00,9,0,30,LEICOS FOOD COMERCIO DE ALIMENTOS LTDA,Desconhecido
17488,"2024-03-22 00:00:00",800.00,10,0,30,OI,Desconhecido
17489,"2024-03-22 00:00:00",750.00,11,0,30,OI,Desconhecido
17490,"2024-03-22 00:00:00",750.00,11,0,30,OI,Desconhecido
17491,"2024-03-22 00:00:00",450.00,11,0,30,OI,Desconhecido
17492,"2024-03-22 00:00:00",320.00,89,0,30,OI,Desconhecido
17493,"2024-03-22 00:00:00",200.00,10,0,30,OI,Desconhecido
17494,"2024-03-22 00:00:00",50.00,12,0,30,OI,Desconhecido
17495,"2024-03-22 00:00:00",10.00,10,0,30,OI,Desconhecido
17496,"2024-03-22 00:00:00",1.00,10,0,30,OI,Desconhecido
17497,"2024-03-22 00:00:00",1.00,12,0,30,OI,Desconhecido
17457,"2024-03-21 00:00:00",10000.00,11,0,30,OI,Desconhecido
17458,"2024-03-21 00:00:00",2800.00,6,0,30,OI,Desconhecido
17459,"2024-03-21 00:00:00",2500.00,14,0,30,OI,Desconhecido
17460,"2024-03-21 00:00:00",1350.00,13,0,30,OI,Desconhecido
17461,"2024-03-21 00:00:00",1200.00,12,0,30,OI,Desconhecido
17462,"2024-03-21 00:00:00",1000.00,6,0,30,OI,Desconhecido
17463,"2024-03-21 00:00:00",850.00,6,0,30,OI,Desconhecido
17464,"2024-03-21 00:00:00",650.00,10,0,30,OI,Desconhecido
17465,"2024-03-21 00:00:00",450.00,10,0,30,OI,Desconhecido
17466,"2024-03-21 00:00:00",350.00,14,0,30,OI,Desconhecido
17467,"2024-03-21 00:00:00",350.00,12,0,30,OI,Desconhecido
17468,"2024-03-21 00:00:00",200.00,12,0,30,OI,Desconhecido
17469,"2024-03-21 00:00:00",200.00,12,0,30,OI,Desconhecido
17470,"2024-03-21 00:00:00",150.00,8,0,30,OI,Desconhecido
17471,"2024-03-21 00:00:00",150.00,6,0,30,OI,Desconhecido
17472,"2024-03-21 00:00:00",120.00,8,0,30,OI,Desconhecido
17473,"2024-03-21 00:00:00",70.00,13,0,30,OI,Desconhecido
17474,"2024-03-21 00:00:00",70.00,7,0,30,OI,Desconhecido
17475,"2024-03-21 00:00:00",60.00,10,0,30,OI,Desconhecido
17476,"2024-03-21 00:00:00",50.00,13,0,30,OI,Desconhecido
17477,"2024-03-21 00:00:00",50.00,6,0,30,OI,Desconhecido
17478,"2024-03-21 00:00:00",30.00,6,0,30,OI,Desconhecido
17479,"2024-03-21 00:00:00",25.00,9,0,30,OI,Desconhecido
17480,"2024-03-21 00:00:00",25.00,7,0,30,OI,Desconhecido
17481,"2024-03-21 00:00:00",25.00,7,0,30,OI,Desconhecido
17482,"2024-03-21 00:00:00",20.00,9,0,30,OI,Desconhecido
17483,"2024-03-21 00:00:00",20.00,9,0,30,OI,Desconhecido
17484,"2024-03-21 00:00:00",5.00,11,0,30,OI,Desconhecido
17485,"2024-03-21 00:00:00",5.00,6,0,30,OI,Desconhecido
17486,"2024-03-21 00:00:00",4.00,11,0,30,OI,Desconhecido
17456,"2024-03-19 00:00:00",5000.00,11,0,30,CLARO,Desconhecido
17447,"2024-03-18 00:00:00",2600.00,14,0,30,OI,Desconhecido
17448,"2024-03-18 00:00:00",1500.00,7,0,30,OI,Desconhecido
17449,"2024-03-18 00:00:00",1300.00,7,0,30,OI,Desconhecido
17450,"2024-03-18 00:00:00",900.00,7,0,30,OI,Desconhecido
17451,"2024-03-18 00:00:00",700.00,7,0,30,OI,Desconhecido
17452,"2024-03-18 00:00:00",300.00,7,0,30,OI,Desconhecido
17453,"2024-03-18 00:00:00",300.00,7,0,30,OI,Desconhecido
17454,"2024-03-18 00:00:00",150.00,7,0,30,OI,Desconhecido
17455,"2024-03-18 00:00:00",80.00,7,0,30,OI,Desconhecido
