id_processo,data_criacao,dias_para_deferimento,status_analise,estado,concessionaria,valor_estimado,num_movimentacoes,num_anexos,passou_analise,tipo_irregularidade
17826,2024-05-13 10:00:59,30,Desconhecido,2399130,EQUATORIAL AL,25000.0,13,0,0,COMPENSAÇÃO
17825,2024-05-09 13:57:33,30,Desconhecido,7028737330,NEOENERGIA BA (COELBA),20000.0,5,0,0,LEITURA
17824,2024-05-09 11:20:37,30,Desconhecido,36775495,EQUATORIAL RS (CEEE),20000.0,10,1,0,LEITURA
17823,2024-05-08 16:59:50,71,Desconhecido,3019760609,EQUATORIAL PA,40000.0,35,0,0,CONSUMO
17822,2024-05-08 16:38:23,30,Desconhecido,10035959779,EQUATORIAL GO (ENEL GOIAS),20000.0,11,0,0,CONSUMO
17817,2024-05-07 00:00:00,30,Desconhecido,76994180,ENEL SP,60000.0,15,0,0,COMPENSAÇÃO
17818,2024-05-07 00:00:00,30,Desconhecido,86166701,ENEL SP,20000.0,13,0,0,COMPENSAÇÃO
17819,2024-05-07 00:00:00,30,Desconhecido,200001091,ENEL SP,15000.0,13,0,0,COMPENSAÇÃO
17820,2024-05-07 00:00:00,30,Desconhecido,56801858,ENEL SP,10000.0,12,0,0,COMPENSAÇÃO
17821,2024-05-07 00:00:00,30,Desconhecido,172014,EDP SP,0.0,6,0,0,DÚVIDA
17816,2024-05-03 16:09:17,30,Desconhecido,3003266569,CEMIG,1000.0,15,0,0,DÚVIDA
17815,2024-04-29 14:09:03,30,Desconhecido,3000342567,CEMIG,5000.0,13,0,0,CONSUMO
17814,2024-04-29 13:52:28,674,Desconhecido,3000245306,CEMIG,30000.0,16,1,0,CONSUMO
17813,2024-04-25 11:52:05,30,Desconhecido,9274162,NEOENERGIA BRASILIA (CEB),64500.0,5,0,0,FATURAMENTO
17812,2024-04-22 15:51:35,30,Desconhecido,43679678,CELESC,3000.0,13,0,0,COMPENSAÇÃO
17811,2024-04-22 15:50:12,30,Desconhecido,44406764,CELESC,5000.0,9,0,0,COMPENSAÇÃO
17810,2024-04-22 15:45:53,30,Desconhecido,44862034,CELESC,15000.0,15,1,0,COMPENSAÇÃO
17809,2024-04-22 15:43:49,30,Desconhecido,46139364,CELESC,9000.0,10,1,0,COMPENSAÇÃO
17808,2024-04-22 15:42:20,30,Desconhecido,44406772,CELESC,70000.0,12,0,0,COMPENSAÇÃO
17807,2024-04-22 15:33:10,30,Desconhecido,48373020,CELESC,8000.0,11,1,0,COMPENSAÇÃO
17806,2024-04-22 15:29:04,30,Desconhecido,44870266,CELESC,23000.0,12,0,0,COMPENSAÇÃO
17805,2024-04-22 15:27:32,30,Desconhecido,48372899,CELESC,7000.0,11,0,0,COMPENSAÇÃO
17804,2024-04-22 15:24:04,30,Desconhecido,46292308,CELESC,4000.0,12,0,0,COMPENSAÇÃO
17803,2024-04-22 15:22:40,30,Desconhecido,46139410,CELESC,10000.0,12,0,0,COMPENSAÇÃO
17802,2024-04-22 15:20:10,30,Desconhecido,46215400,CELESC,6000.0,12,0,0,COMPENSAÇÃO
17801,2024-04-22 15:19:01,30,Desconhecido,48332838,CELESC,8000.0,12,0,0,COMPENSAÇÃO
17800,2024-04-22 15:17:09,30,Desconhecido,46751957,CELESC,4000.0,13,0,0,COMPENSAÇÃO
17799,2024-04-19 14:04:27,30,Desconhecido,46751515,CELESC,8000.0,12,0,0,COMPENSAÇÃO
17798,2024-04-19 14:02:14,30,Desconhecido,48269974,CELESC,2000.0,12,0,0,COMPENSAÇÃO
17797,2024-04-19 14:01:16,30,Desconhecido,46752198,CELESC,40000.0,12,0,0,FATURAMENTO
17796,2024-04-19 13:59:19,30,Desconhecido,46752210,CELESC,5000.0,12,0,0,COMPENSAÇÃO
17795,2024-04-19 13:58:19,30,Desconhecido,46788494,CELESC,2000.0,14,0,0,COMPENSAÇÃO
17794,2024-04-19 13:57:14,30,Desconhecido,48050247,CELESC,5000.0,13,0,0,COMPENSAÇÃO
17793,2024-04-19 13:55:28,525,Desconhecido,48269893,CELESC,10000.0,19,0,0,COMPENSAÇÃO
17792,2024-04-19 13:54:16,30,Desconhecido,46939751,CELESC,10000.0,9,0,0,COMPENSAÇÃO
17791,2024-04-19 13:53:20,30,Desconhecido,46971485,CELESC,25000.0,9,0,0,COMPENSAÇÃO
17790,2024-04-19 13:51:47,30,Desconhecido,46971752,CELESC,3000.0,9,0,0,COMPENSAÇÃO
17789,2024-04-19 13:50:58,30,Desconhecido,46971574,CELESC,3000.0,9,0,0,COMPENSAÇÃO
17788,2024-04-19 13:49:40,30,Desconhecido,48050158,CELESC,3000.0,10,0,0,COMPENSAÇÃO
17787,2024-04-19 13:48:47,30,Desconhecido,48050123,CELESC,15000.0,10,0,0,COMPENSAÇÃO
17786,2024-04-19 13:47:20,30,Desconhecido,48050085,CELESC,7000.0,10,0,0,COMPENSAÇÃO
17785,2024-04-19 13:46:20,30,Desconhecido,48049818,CELESC,3000.0,10,0,0,COMPENSAÇÃO
17784,2024-04-19 13:44:59,30,Desconhecido,48049869,CELESC,6000.0,10,0,0,COMPENSAÇÃO
17783,2024-04-19 13:44:04,30,Desconhecido,48049850,CELESC,6000.0,10,0,0,COMPENSAÇÃO
17782,2024-04-19 13:42:40,30,Desconhecido,47011787,CELESC,12000.0,8,0,0,COMPENSAÇÃO
17781,2024-04-19 13:41:14,30,Desconhecido,47011736,CELESC,4000.0,9,0,0,COMPENSAÇÃO
17780,2024-04-19 13:40:23,30,Desconhecido,48049532,CELESC,2000.0,9,0,0,COMPENSAÇÃO
17779,2024-04-19 13:39:06,30,Desconhecido,47011795,CELESC,10000.0,9,0,0,COMPENSAÇÃO
17778,2024-04-19 13:38:13,30,Desconhecido,47027950,CELESC,3000.0,9,0,0,COMPENSAÇÃO
17777,2024-04-19 13:37:11,30,Desconhecido,48049621,CELESC,6000.0,10,0,0,COMPENSAÇÃO
17776,2024-04-19 13:36:05,30,Desconhecido,48049389,CELESC,5000.0,10,0,0,COMPENSAÇÃO
17775,2024-04-19 13:35:04,30,Desconhecido,48049478,CELESC,20000.0,10,0,0,COMPENSAÇÃO
17774,2024-04-19 13:33:51,30,Desconhecido,48049435,CELESC,3000.0,12,0,0,COMPENSAÇÃO
17773,2024-04-19 13:32:56,30,Desconhecido,48049400,CELESC,5000.0,12,0,0,COMPENSAÇÃO
17772,2024-04-19 13:31:54,30,Desconhecido,47059747,CELESC,4000.0,12,0,0,COMPENSAÇÃO
17771,2024-04-19 13:31:00,30,Desconhecido,47059534,CELESC,3000.0,12,0,0,COMPENSAÇÃO
17770,2024-04-19 13:30:01,30,Desconhecido,48046061,CELESC,4000.0,8,0,0,COMPENSAÇÃO
17769,2024-04-19 13:26:46,30,Desconhecido,48045391,CELESC,30000.0,10,0,0,COMPENSAÇÃO
17768,2024-04-19 13:24:49,30,Desconhecido,47059763,CELESC,57000.0,8,0,0,COMPENSAÇÃO
17767,2024-04-19 13:23:38,30,Desconhecido,47103657,CELESC,5000.0,9,0,0,COMPENSAÇÃO
17766,2024-04-19 13:22:49,30,Desconhecido,48044484,CELESC,15000.0,10,0,0,COMPENSAÇÃO
17765,2024-04-19 13:21:11,30,Desconhecido,48044840,CELESC,7000.0,10,0,0,COMPENSAÇÃO
17764,2024-04-19 13:19:28,657,Desconhecido,47103762,CELESC,3000.0,14,0,0,COMPENSAÇÃO
17763,2024-04-19 13:18:34,30,Desconhecido,47103770,CELESC,12000.0,10,0,0,COMPENSAÇÃO
17762,2024-04-19 13:17:45,30,Desconhecido,47480248,CELESC,7000.0,10,0,0,COMPENSAÇÃO
17761,2024-04-19 13:16:57,30,Desconhecido,47103789,CELESC,12000.0,11,0,0,COMPENSAÇÃO
17760,2024-04-19 13:16:02,30,Desconhecido,48044174,CELESC,12000.0,10,0,0,COMPENSAÇÃO
17759,2024-04-19 13:05:41,30,Desconhecido,47176085,CELESC,8000.0,11,0,0,COMPENSAÇÃO
17758,2024-04-19 13:04:35,30,Desconhecido,47148367,CELESC,3000.0,10,0,0,COMPENSAÇÃO
17757,2024-04-19 13:03:42,30,Desconhecido,47175801,CELESC,4000.0,10,0,0,COMPENSAÇÃO
17756,2024-04-19 12:06:35,30,Desconhecido,46681223,CELESC,5000.0,10,0,0,COMPENSAÇÃO
17755,2024-04-19 12:05:12,661,Desconhecido,47176913,CELESC,7000.0,20,3,0,COMPENSAÇÃO
17754,2024-04-19 12:00:25,30,Desconhecido,47176905,CELESC,10000.0,9,0,0,COMPENSAÇÃO
17753,2024-04-19 11:58:03,30,Desconhecido,47195926,CELESC,4000.0,10,0,0,COMPENSAÇÃO
17752,2024-04-19 11:56:56,30,Desconhecido,46359780,CELESC,4000.0,13,0,0,COMPENSAÇÃO
17751,2024-04-19 11:55:37,30,Desconhecido,47176972,CELESC,6000.0,10,1,0,COMPENSAÇÃO
17750,2024-04-19 11:53:43,418,Desconhecido,47177235,CELESC,3000.0,9,0,0,COMPENSAÇÃO
17749,2024-04-19 11:51:07,454,Desconhecido,47815347,CELESC,10000.0,12,0,0,COMPENSAÇÃO
17748,2024-04-19 11:49:59,418,Desconhecido,47815460,CELESC,8000.0,9,0,0,COMPENSAÇÃO
17747,2024-04-19 11:48:49,418,Desconhecido,47818478,CELESC,12000.0,10,0,0,COMPENSAÇÃO
17746,2024-04-19 11:47:32,418,Desconhecido,47820154,CELESC,6000.0,9,0,0,COMPENSAÇÃO
17745,2024-04-19 11:46:33,440,Desconhecido,47818648,CELESC,20000.0,10,0,0,COMPENSAÇÃO
17744,2024-04-19 11:45:10,392,Desconhecido,47819946,CELESC,3000.0,10,0,0,COMPENSAÇÃO
17743,2024-04-19 11:33:15,404,Desconhecido,46030427,CELESC,3000.0,10,0,0,COMPENSAÇÃO
17742,2024-04-19 11:31:46,402,Desconhecido,47822955,CELESC,10000.0,15,0,0,COMPENSAÇÃO
17741,2024-04-19 11:30:44,412,Desconhecido,48043836,CELESC,22000.0,12,0,0,COMPENSAÇÃO
17740,2024-04-19 11:28:09,472,Desconhecido,48223265,CELESC,5000.0,12,0,0,COMPENSAÇÃO
17739,2024-04-19 11:25:57,402,Desconhecido,48043844,CELESC,6000.0,12,0,0,COMPENSAÇÃO
17738,2024-04-19 11:22:04,30,Desconhecido,45853284,CELESC,10000.0,12,0,0,COMPENSAÇÃO
17737,2024-04-19 11:17:41,440,Desconhecido,48357547,CELESC,12000.0,14,0,0,COMPENSAÇÃO
17736,2024-04-19 11:15:54,406,Desconhecido,48223290,CELESC,10000.0,11,0,0,COMPENSAÇÃO
17735,2024-04-19 11:14:50,30,Desconhecido,48476805,CELESC,5000.0,10,0,0,COMPENSAÇÃO
17734,2024-04-19 11:10:22,30,Desconhecido,45831523,CELESC,30000.0,10,0,0,COMPENSAÇÃO
17733,2024-04-19 11:03:17,445,Desconhecido,48513590,CELESC,6000.0,11,0,0,COMPENSAÇÃO
17732,2024-04-19 11:02:07,609,Desconhecido,48548857,CELESC,2000.0,12,1,0,COMPENSAÇÃO
17731,2024-04-19 11:01:06,30,Desconhecido,49210299,CELESC,12000.0,10,0,0,COMPENSAÇÃO
17730,2024-04-19 10:59:06,30,Desconhecido,45583120,CELESC,2000.0,10,0,0,COMPENSAÇÃO
17729,2024-04-19 10:57:56,30,Desconhecido,45583015,CELESC,10000.0,10,0,0,COMPENSAÇÃO
17728,2024-04-19 10:56:44,363,Desconhecido,44973723,CELESC,20000.0,14,0,0,COMPENSAÇÃO
17727,2024-04-19 10:55:18,412,Desconhecido,44906910,CELESC,5000.0,9,0,0,COMPENSAÇÃO
17726,2024-04-19 10:54:16,30,Desconhecido,44741113,CELESC,13000.0,11,0,0,COMPENSAÇÃO
17725,2024-04-19 10:52:44,417,Desconhecido,44834251,CELESC,11000.0,9,0,0,COMPENSAÇÃO
17724,2024-04-19 10:39:33,30,Desconhecido,200864819,ENEL SP,40000.0,8,0,0,DÚVIDA
17723,2024-04-19 10:36:14,30,Desconhecido,200628747,ENEL SP,15000.0,12,0,0,COMPENSAÇÃO
17722,2024-04-19 10:33:27,30,Desconhecido,200571926,ENEL SP,90000.0,12,0,0,FATURAMENTO
17721,2024-04-19 10:30:09,30,Desconhecido,200575548,ENEL SP,9000.0,8,0,0,COMPENSAÇÃO
17720,2024-04-19 10:28:43,30,Desconhecido,200571959,ENEL SP,30000.0,8,0,0,COMPENSAÇÃO
17719,2024-04-19 10:26:38,30,Desconhecido,200244318,ENEL SP,8000.0,9,0,0,COMPENSAÇÃO
17718,2024-04-19 10:24:03,30,Desconhecido,200430858,ENEL SP,50000.0,12,0,0,COMPENSAÇÃO
17717,2024-04-19 10:22:58,266,Desconhecido,61726257,ENEL SP,9000.0,29,1,0,COMPENSAÇÃO
17716,2024-04-19 10:10:31,30,Desconhecido,200397302,ENEL SP,6000.0,9,0,0,COMPENSAÇÃO
17715,2024-04-19 10:07:48,30,Desconhecido,200392980,ENEL SP,5000.0,5,0,0,COMPENSAÇÃO
17714,2024-04-19 09:45:39,30,Desconhecido,200356941,ENEL SP,70000.0,5,0,0,FATURAMENTO
17713,2024-04-19 09:42:09,30,Desconhecido,200329646,ENEL SP,7000.0,11,0,0,COMPENSAÇÃO
17712,2024-04-18 16:53:39,30,Desconhecido,200261606,ENEL SP,10000.0,5,0,0,COMPENSAÇÃO
17711,2024-04-18 16:40:58,30,Desconhecido,3004690488,CEMIG,2000.0,8,0,0,COMPENSAÇÃO
17710,2024-04-18 14:21:46,30,Desconhecido,3007597674,CEMIG,18000.0,10,0,0,COMPENSAÇÃO
17709,2024-04-18 14:18:35,638,Desconhecido,3007630078,CEMIG,70000.0,17,2,0,COMPENSAÇÃO
17708,2024-04-18 14:16:32,30,Desconhecido,3007631237,CEMIG,20000.0,11,0,0,COMPENSAÇÃO
17707,2024-04-18 14:13:06,608,Desconhecido,3007706358,CEMIG,20000.0,18,2,0,COMPENSAÇÃO
17706,2024-04-18 14:11:35,614,Desconhecido,3010050846,CEMIG,4000.0,25,1,0,COMPENSAÇÃO
17705,2024-04-18 14:09:33,648,Desconhecido,3010123672,CEMIG,6000.0,22,1,0,COMPENSAÇÃO
17704,2024-04-18 14:08:13,30,Desconhecido,3010132598,CEMIG,120000.0,13,0,0,LEITURA
17703,2024-04-18 14:05:38,634,Desconhecido,3010132611,CEMIG,30000.0,22,2,0,COMPENSAÇÃO
17702,2024-04-18 14:01:59,259,Desconhecido,3010138125,CEMIG,50000.0,21,1,0,COMPENSAÇÃO
17701,2024-04-18 14:00:33,636,Desconhecido,3010138184,CEMIG,55000.0,21,2,0,COMPENSAÇÃO
17700,2024-04-18 13:58:56,30,Desconhecido,3010168516,CEMIG,20000.0,9,0,0,COMPENSAÇÃO
17699,2024-04-18 13:57:43,280,Desconhecido,3010228176,CEMIG,100000.0,45,0,0,COMPENSAÇÃO
17698,2024-04-18 13:55:30,614,Desconhecido,3010230407,CEMIG,30000.0,16,0,0,COMPENSAÇÃO
17697,2024-04-18 13:52:33,30,Desconhecido,3010610718,CEMIG,30000.0,10,0,0,COMPENSAÇÃO
17696,2024-04-18 13:48:42,30,Desconhecido,3010610982,CEMIG,6000.0,12,0,0,COMPENSAÇÃO
17695,2024-04-18 13:47:40,30,Desconhecido,3006235899,CEMIG,10000.0,13,0,0,COMPENSAÇÃO
17694,2024-04-18 13:45:41,30,Desconhecido,3004409403,CEMIG,15000.0,8,0,0,COMPENSAÇÃO
17693,2024-04-18 13:42:28,30,Desconhecido,3006216975,CEMIG,160000.0,11,0,0,COMPENSAÇÃO
17692,2024-04-18 13:40:28,30,Desconhecido,3011457785,CEMIG,12000.0,8,0,0,COMPENSAÇÃO
17691,2024-04-18 13:39:34,30,Desconhecido,3011493958,CEMIG,6000.0,8,0,0,COMPENSAÇÃO
17690,2024-04-18 13:38:32,30,Desconhecido,3011640174,CEMIG,8000.0,19,1,0,COMPENSAÇÃO
17689,2024-04-18 13:37:25,649,Desconhecido,3011766042,CEMIG,12000.0,23,0,0,COMPENSAÇÃO
17688,2024-04-18 13:36:26,30,Desconhecido,3003982979,CEMIG,10000.0,9,0,0,COMPENSAÇÃO
17687,2024-04-18 13:35:09,268,Desconhecido,3011912795,CEMIG,40000.0,50,0,0,COMPENSAÇÃO
17686,2024-04-18 13:34:13,673,Desconhecido,3005707990,CEMIG,20000.0,15,1,0,COMPENSAÇÃO
17685,2024-04-18 13:33:05,30,Desconhecido,3003299164,CEMIG,15000.0,10,0,0,COMPENSAÇÃO
17684,2024-04-18 13:28:08,30,Desconhecido,3005169830,CEMIG,15000.0,10,0,0,COMPENSAÇÃO
17683,2024-04-18 13:26:21,30,Desconhecido,3003293081,CEMIG,40000.0,8,0,0,COMPENSAÇÃO
17682,2024-04-18 13:24:40,30,Desconhecido,3003290999,CEMIG,80000.0,9,1,0,COMPENSAÇÃO
17681,2024-04-18 13:23:00,30,Desconhecido,3005707810,CEMIG,20000.0,9,0,0,COMPENSAÇÃO
17680,2024-04-18 13:21:37,280,Desconhecido,3011913707,CEMIG,2000.0,28,0,0,LEITURA
17679,2024-04-18 13:19:39,30,Desconhecido,3011958071,CEMIG,8000.0,13,0,0,COMPENSAÇÃO
17678,2024-04-18 13:18:09,663,Desconhecido,3011982659,CEMIG,5000.0,20,2,0,COMPENSAÇÃO
17677,2024-04-18 13:16:45,30,Desconhecido,3012048933,CEMIG,10000.0,12,1,0,COMPENSAÇÃO
17676,2024-04-18 13:15:14,425,Desconhecido,3012056990,CEMIG,30000.0,27,2,0,COMPENSAÇÃO
17675,2024-04-18 13:13:20,665,Desconhecido,3012068635,CEMIG,10000.0,20,3,0,COMPENSAÇÃO
17674,2024-04-18 13:12:02,642,Desconhecido,3012068903,CEMIG,3000.0,16,1,0,COMPENSAÇÃO
17673,2024-04-18 13:09:57,642,Desconhecido,3012069366,CEMIG,5000.0,32,1,0,COMPENSAÇÃO
17672,2024-04-18 13:08:20,30,Desconhecido,3012070714,CEMIG,20000.0,11,0,0,COMPENSAÇÃO
17671,2024-04-18 13:04:48,421,Desconhecido,3012078020,CEMIG,3000.0,14,0,0,COMPENSAÇÃO
17670,2024-04-18 13:02:59,30,Desconhecido,3006964184,CEMIG,25000.0,14,0,0,COMPENSAÇÃO
17669,2024-04-18 13:00:33,30,Desconhecido,3007053067,CEMIG,15000.0,9,0,0,COMPENSAÇÃO
17668,2024-04-18 12:59:37,272,Desconhecido,3012090584,CEMIG,5000.0,12,0,0,COMPENSAÇÃO
18143,2024-04-18 12:58:32,30,Desconhecido,3012140049,CEMIG,7000.0,8,0,0,COMPENSAÇÃO
17666,2024-04-18 12:47:49,30,Desconhecido,46454740,CELESC,100000.0,7,0,0,LEITURA
16525,2024-04-18 12:46:52,30,Desconhecido,46750551,CELESC,70000.0,9,0,0,LEITURA
17664,2024-04-18 12:45:56,526,Desconhecido,44406756,CELESC,300000.0,20,0,0,COMPENSAÇÃO
17663,2024-04-18 12:44:25,30,Desconhecido,48378528,CELESC,15000.0,7,0,0,LEITURA
17662,2024-04-18 12:43:14,30,Desconhecido,48378595,CELESC,3000.0,7,0,0,LEITURA
17661,2024-04-18 12:42:30,30,Desconhecido,48378641,CELESC,5000.0,6,0,0,LEITURA
17660,2024-04-18 12:41:09,30,Desconhecido,44313146,CELESC,5000.0,6,0,0,LEITURA
17659,2024-04-18 12:35:10,30,Desconhecido,46086635,CELESC,10000.0,7,0,0,LEITURA
17658,2024-04-18 12:34:15,30,Desconhecido,44187167,CELESC,20000.0,7,0,0,LEITURA
17657,2024-04-18 12:33:22,30,Desconhecido,44103478,CELESC,10000.0,7,0,0,LEITURA
17656,2024-04-18 12:29:47,30,Desconhecido,20768002,CELESC,50000.0,7,0,0,LEITURA
17655,2024-04-18 12:29:06,30,Desconhecido,20748605,CELESC,35000.0,7,0,0,LEITURA
17654,2024-04-18 12:28:09,30,Desconhecido,44103419,CELESC,25000.0,7,0,0,LEITURA
17653,2024-04-18 12:27:06,30,Desconhecido,48384129,CELESC,5000.0,7,0,0,COMPENSAÇÃO
17652,2024-04-18 12:26:16,30,Desconhecido,48393454,CELESC,15000.0,7,0,0,COMPENSAÇÃO
17651,2024-04-18 12:25:13,30,Desconhecido,43889150,CELESC,5000.0,7,0,0,COMPENSAÇÃO
17650,2024-04-18 12:24:11,30,Desconhecido,48394701,CELESC,9000.0,7,0,0,COMPENSAÇÃO
17649,2024-04-18 12:22:47,30,Desconhecido,46086546,CELESC,9000.0,7,0,0,COMPENSAÇÃO
17648,2024-04-18 12:20:51,30,Desconhecido,48394981,CELESC,10000.0,7,0,0,LEITURA
17647,2024-04-18 12:20:06,30,Desconhecido,48403360,CELESC,10000.0,7,0,0,LEITURA
17646,2024-04-18 12:18:56,30,Desconhecido,43264966,CELESC,15000.0,7,0,0,LEITURA
17645,2024-04-18 12:18:01,30,Desconhecido,48418651,CELESC,80000.0,7,0,0,COMPENSAÇÃO
17644,2024-04-18 10:51:22,30,Desconhecido,48479715,CELESC,200000.0,7,0,0,LEITURA
17643,2024-04-18 10:50:13,30,Desconhecido,48533558,CELESC,10000.0,7,0,0,COMPENSAÇÃO
17642,2024-04-18 10:48:37,30,Desconhecido,42792608,CELESC,20000.0,7,0,0,LEITURA
17641,2024-04-18 10:46:05,30,Desconhecido,42779512,CELESC,40000.0,7,0,0,COMPENSAÇÃO
17640,2024-04-18 10:44:59,30,Desconhecido,45401405,CELESC,10000.0,7,0,0,COMPENSAÇÃO
17639,2024-04-18 10:44:13,30,Desconhecido,45401375,CELESC,15000.0,8,0,0,LEITURA
17638,2024-04-18 10:43:14,30,Desconhecido,48571956,CELESC,50000.0,7,0,0,COMPENSAÇÃO
17637,2024-04-18 10:41:00,30,Desconhecido,45373916,CELESC,10000.0,8,0,0,LEITURA
17636,2024-04-18 10:40:03,30,Desconhecido,45328767,CELESC,15000.0,8,0,0,COMPENSAÇÃO
17635,2024-04-18 10:37:32,30,Desconhecido,45328619,CELESC,5000.0,8,0,0,LEITURA
17634,2024-04-18 10:36:33,30,Desconhecido,45328511,CELESC,10000.0,8,0,0,LEITURA
17633,2024-04-18 10:35:12,30,Desconhecido,40167021,CELESC,5000.0,7,0,0,LEITURA
17632,2024-04-18 10:32:50,30,Desconhecido,40166866,CELESC,10000.0,7,0,0,LEITURA
17631,2024-04-18 10:31:50,30,Desconhecido,30836618,CELESC,30000.0,7,0,0,COMPENSAÇÃO
17630,2024-04-18 10:30:37,30,Desconhecido,21152684,CELESC,10000.0,7,0,0,COMPENSAÇÃO
17629,2024-04-18 10:29:23,30,Desconhecido,21152633,CELESC,7000.0,8,0,0,LEITURA
17628,2024-04-18 10:24:33,30,Desconhecido,20775920,CELESC,5000.0,7,0,0,COMPENSAÇÃO
17627,2024-04-18 10:22:37,30,Desconhecido,20775726,CELESC,20000.0,8,0,0,LEITURA
17626,2024-04-18 10:21:38,30,Desconhecido,20775670,CELESC,10000.0,8,0,0,COMPENSAÇÃO
17625,2024-04-18 10:20:04,30,Desconhecido,20775548,CELESC,20000.0,8,0,0,COMPENSAÇÃO
17624,2024-04-18 10:18:51,30,Desconhecido,20673800,CELESC,15000.0,8,0,0,LEITURA
17623,2024-04-18 10:17:52,30,Desconhecido,40054863,CELESC,7000.0,8,0,0,LEITURA
17622,2024-04-18 10:16:38,30,Desconhecido,20673656,CELESC,20000.0,8,0,0,LEITURA
17621,2024-04-18 10:10:07,30,Desconhecido,20673427,CELESC,5000.0,8,0,0,LEITURA
17620,2024-04-18 10:09:10,30,Desconhecido,20504420,CELESC,25000.0,8,0,0,LEITURA
17619,2024-04-18 10:05:39,30,Desconhecido,30534000,CELESC,15000.0,8,0,0,COMPENSAÇÃO
17618,2024-04-18 10:03:37,30,Desconhecido,20504404,CELESC,15000.0,9,0,0,LEITURA
17617,2024-04-18 10:02:25,30,Desconhecido,20497645,CELESC,15000.0,10,0,0,LEITURA
17616,2024-04-18 10:00:39,30,Desconhecido,20497637,CELESC,20000.0,9,0,0,COMPENSAÇÃO
17615,2024-04-18 09:59:05,30,Desconhecido,20497629,CELESC,20000.0,8,0,0,LEITURA
17614,2024-04-18 09:57:27,30,Desconhecido,19778193,CELESC,10000.0,7,0,0,LEITURA
17613,2024-04-18 09:56:33,30,Desconhecido,19778134,CELESC,20000.0,8,0,0,LEITURA
17612,2024-04-18 09:55:45,30,Desconhecido,19187624,CELESC,10000.0,8,0,0,LEITURA
17611,2024-04-18 09:50:09,30,Desconhecido,23100827,CELESC,20000.0,8,0,0,LEITURA
17610,2024-04-18 09:48:31,30,Desconhecido,19187578,CELESC,35000.0,8,0,0,COMPENSAÇÃO
17609,2024-04-18 09:43:36,30,Desconhecido,23100770,CELESC,30000.0,8,0,0,COMPENSAÇÃO
17608,2024-04-18 09:41:57,30,Desconhecido,22980963,CELESC,15000.0,9,0,0,COMPENSAÇÃO
17607,2024-04-18 09:33:55,30,Desconhecido,21657190,CELESC,25000.0,9,0,0,LEITURA
17606,2024-04-18 09:32:46,30,Desconhecido,21650110,CELESC,15000.0,9,0,0,LEITURA
17605,2024-04-18 09:31:44,30,Desconhecido,20748516,CELESC,15000.0,9,0,0,LEITURA
17604,2024-04-18 09:30:19,30,Desconhecido,21594440,CELESC,40000.0,10,0,0,LEITURA
17603,2024-04-18 09:28:40,30,Desconhecido,21594393,CELESC,20000.0,9,0,0,LEITURA
17602,2024-04-18 09:25:45,30,Desconhecido,20748400,CELESC,60000.0,9,0,0,LEITURA
17601,2024-04-18 09:23:14,30,Desconhecido,21594300,CELESC,15000.0,9,0,0,COMPENSAÇÃO
17600,2024-04-18 09:20:17,30,Desconhecido,20683120,CELESC,15000.0,9,0,0,LEITURA
17599,2024-04-18 09:18:57,30,Desconhecido,21594296,CELESC,40000.0,9,0,0,LEITURA
17598,2024-04-17 16:32:48,30,Desconhecido,20679816,CELESC,50000.0,8,0,0,LEITURA
17597,2024-04-17 16:30:47,30,Desconhecido,21593850,CELESC,25000.0,9,0,0,COMPENSAÇÃO
17596,2024-04-17 16:29:53,30,Desconhecido,21593729,CELESC,20000.0,9,0,0,COMPENSAÇÃO
17595,2024-04-17 16:26:18,30,Desconhecido,21575658,CELESC,5000.0,9,0,0,LEITURA
17594,2024-04-17 16:24:46,30,Desconhecido,21575542,CELESC,6000.0,7,0,0,COMPENSAÇÃO
17593,2024-04-17 16:23:09,30,Desconhecido,21575470,CELESC,10000.0,8,0,0,COMPENSAÇÃO
17592,2024-04-17 16:22:20,30,Desconhecido,21420077,CELESC,15000.0,8,0,0,LEITURA
17591,2024-04-17 16:20:46,30,Desconhecido,21419966,CELESC,40000.0,8,0,0,COMPENSAÇÃO
17590,2024-04-17 16:19:16,30,Desconhecido,21242322,CELESC,50000.0,8,0,0,COMPENSAÇÃO
17589,2024-04-17 16:18:11,30,Desconhecido,21242268,CELESC,20000.0,8,0,0,COMPENSAÇÃO
17588,2024-04-17 16:16:12,30,Desconhecido,21234532,CELESC,8000.0,8,0,0,LEITURA
17587,2024-04-17 16:15:18,30,Desconhecido,21232424,CELESC,10000.0,8,0,0,LEITURA
17586,2024-04-17 16:14:01,30,Desconhecido,21232360,CELESC,8000.0,8,0,0,LEITURA
17585,2024-04-17 16:08:24,30,Desconhecido,21231720,CELESC,150000.0,8,0,0,LEITURA
17584,2024-04-17 16:07:06,30,Desconhecido,21198617,CELESC,70000.0,8,0,0,COMPENSAÇÃO
17583,2024-04-17 16:05:11,30,Desconhecido,21131920,CELESC,4000.0,8,0,0,LEITURA
17582,2024-04-17 16:04:18,30,Desconhecido,21078840,CELESC,40000.0,8,0,0,COMPENSAÇÃO
17581,2024-04-17 16:02:41,30,Desconhecido,21078824,CELESC,4000.0,8,0,0,COMPENSAÇÃO
17580,2024-04-17 15:51:00,30,Desconhecido,20964820,CELESC,60000.0,8,0,0,LEITURA
